"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","impdiff","impenv","impfree","impfun","imprich","impsafe","imptrad","ipadvnt","ipbhprp","ipcrtiv","ipeqopt","ipfrule","ipgdtim","iphlppl","iplylfr","ipmodst","iprspot","ipshabt","ipstrgv","ipsuces","ipudrst"
"ESS10e03_2",10,"3.2","02.11.2023",17673,"SI",1,1.1535496,0.14307077,0.16503923,0.00134827,2601,26672,1,3,2,2,5,2,3,2,2,3,2,2,2,2,2,2,2,2,3,2,1
"ESS10e03_2",10,"3.2","02.11.2023",17682,"SI",1,0.9979507,0.14307077,0.14277756,0.00134827,2589,26839,3,3,1,4,3,1,4,5,4,2,2,5,2,1,1,2,5,4,2,3,2
"ESS10e03_2",10,"3.2","02.11.2023",17691,"SI",1,1.0012287,0.14307077,0.14324656,0.00134827,2606,26911,2,3,2,2,5,1,1,5,5,5,5,4,1,1,1,2,5,5,5,2,3
"ESS10e03_2",10,"3.2","02.11.2023",17702,"SI",1,0.9662847,0.14307077,0.13824709,0.00134827,2584,26667,2,1,1,3,5,2,2,5,2,2,1,5,3,2,2,1,2,3,1,2,2
"ESS10e03_2",10,"3.2","02.11.2023",17740,"SI",1,0.88041943,0.14307077,0.12596229,0.00134827,2569,26730,5,1,1,5,5,1,1,5,1,2,1,5,5,1,1,1,8,5,1,5,2
"ESS10e03_2",10,"3.2","02.11.2023",17747,"SI",1,0.84109724,0.14307077,0.12033643,0.00134827,2606,26736,3,2,2,4,5,1,4,5,3,5,3,5,2,2,2,1,3,3,3,2,3
"ESS10e03_2",10,"3.2","02.11.2023",17750,"SI",1,0.8661757,0.14307077,0.12392443,0.00134827,2596,26834,2,2,1,3,3,2,2,4,2,1,2,6,2,2,2,3,3,2,3,2,2
"ESS10e03_2",10,"3.2","02.11.2023",17764,"SI",1,0.9979507,0.14307077,0.14277756,0.00134827,2589,26868,3,2,2,2,6,1,2,3,2,2,1,4,2,2,2,2,2,3,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",17781,"SI",1,0.9662847,0.14307077,0.13824709,0.00134827,2604,26832,2,2,3,2,4,2,2,2,4,2,2,3,2,2,3,2,3,4,2,4,4
"ESS10e03_2",10,"3.2","02.11.2023",17785,"SI",1,1.0758098,0.14307077,0.15391694,0.00134827,2606,26736,6,2,1,6,1,1,5,6,1,6,1,1,3,1,2,1,2,1,1,5,3
"ESS10e03_2",10,"3.2","02.11.2023",17796,"SI",1,0.8661757,0.14307077,0.12392443,0.00134827,2609,26887,2,2,1,1,3,1,2,3,2,2,1,3,1,1,2,2,3,2,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",17799,"SI",1,0.8661757,0.14307077,0.12392443,0.00134827,2571,26652,2,3,1,4,6,2,2,2,2,1,2,2,5,2,4,2,5,2,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",17817,"SI",1,1.0012287,0.14307077,0.14324656,0.00134827,2606,26668,1,2,1,1,3,1,2,1,2,3,1,1,1,1,1,1,2,1,1,1,1
"ESS10e03_2",10,"3.2","02.11.2023",17839,"SI",1,1.1535496,0.14307077,0.16503923,0.00134827,2589,26689,2,3,2,2,5,2,3,3,2,2,2,3,2,1,2,2,2,2,3,2,2
"ESS10e03_2",10,"3.2","02.11.2023",17872,"SI",1,1.2394773,0.14307077,0.17733297,0.00134827,2593,26669,1,3,1,1,6,1,5,3,1,5,1,4,5,2,5,1,6,1,3,2,5
"ESS10e03_2",10,"3.2","02.11.2023",17885,"SI",1,1.1870998,0.14307077,0.16983928,0.00134827,2585,26749,2,1,2,5,5,2,1,5,1,1,1,2,5,1,2,1,5,5,1,4,2
"ESS10e03_2",10,"3.2","02.11.2023",17900,"SI",1,1.0220107,0.14307077,0.14621985,0.00134827,2574,26735,2,1,2,3,4,1,2,5,2,2,1,2,3,2,2,2,2,2,1,2,2
"ESS10e03_2",10,"3.2","02.11.2023",17913,"SI",1,1.4613675,0.14307077,0.20907897,0.00134827,2584,26894,2,2,1,2,5,9,4,3,9,2,2,4,1,9,1,9,5,9,1,3,9
"ESS10e03_2",10,"3.2","02.11.2023",17914,"SI",1,1.0165982,0.14307077,0.14544548,0.00134827,2601,26831,2,1,2,1,5,2,1,4,1,2,2,1,5,2,1,3,1,2,3,2,2
"ESS10e03_2",10,"3.2","02.11.2023",17923,"SI",1,0.88041943,0.14307077,0.12596229,0.00134827,2578,26788,2,2,2,2,4,1,2,4,2,2,2,5,1,3,2,2,2,2,1,2,2
"ESS10e03_2",10,"3.2","02.11.2023",17965,"SI",1,0.84109724,0.14307077,0.12033643,0.00134827,2570,26927,1,2,2,2,5,2,4,2,4,2,2,2,1,2,1,5,4,3,2,1,1
"ESS10e03_2",10,"3.2","02.11.2023",17980,"SI",1,0.9662847,0.14307077,0.13824709,0.00134827,2602,26724,2,1,2,2,4,1,3,5,2,2,1,2,3,2,2,4,2,2,1,3,2
"ESS10e03_2",10,"3.2","02.11.2023",17981,"SI",1,0.88236105,0.14307077,0.12624007,0.00134827,2575,26721,2,1,2,1,4,1,1,2,2,2,1,1,2,2,1,1,2,1,1,2,1
"ESS10e03_2",10,"3.2","02.11.2023",18011,"SI",1,1.0303482,0.14307077,0.1474127,0.00134827,2606,26911,2,2,4,6,6,1,1,6,2,3,2,3,4,3,3,2,4,3,2,3,2
"ESS10e03_2",10,"3.2","02.11.2023",18015,"SI",1,1.0143604,0.14307077,0.14512533,0.00134827,2598,26864,2,2,2,2,6,2,2,5,2,3,2,2,2,2,2,2,2,2,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",18018,"SI",1,0.88041943,0.14307077,0.12596229,0.00134827,2572,26638,8,2,2,2,2,2,2,8,8,3,2,1,2,2,2,2,2,2,3,2,2
"ESS10e03_2",10,"3.2","02.11.2023",18026,"SI",1,0.83869106,0.14307077,0.119992174,0.00134827,2594,26754,2,2,2,2,5,2,2,3,2,2,2,5,2,2,2,2,2,2,5,5,2
"ESS10e03_2",10,"3.2","02.11.2023",18032,"SI",1,1.1535496,0.14307077,0.16503923,0.00134827,2589,26874,3,3,3,2,5,5,3,3,2,2,2,2,3,2,2,2,2,3,4,3,3
"ESS10e03_2",10,"3.2","02.11.2023",18036,"SI",1,0.86005706,0.14307077,0.12304902,0.00134827,2593,26815,2,2,2,2,6,1,2,3,1,3,1,5,1,2,1,1,2,4,1,2,3
"ESS10e03_2",10,"3.2","02.11.2023",18055,"SI",1,1.0303482,0.14307077,0.1474127,0.00134827,2596,26645,2,2,1,3,6,2,3,6,2,6,4,2,2,1,2,2,2,2,1,1,2
"ESS10e03_2",10,"3.2","02.11.2023",18072,"SI",1,1.0220107,0.14307077,0.14621985,0.00134827,2575,26721,5,2,1,3,3,1,1,3,2,2,2,2,3,1,2,1,1,1,1,3,1
"ESS10e03_2",10,"3.2","02.11.2023",18089,"SI",1,0.72974414,0.14307077,0.10440505,0.00134827,2570,26838,1,1,1,1,5,1,1,1,1,2,1,3,1,1,1,2,1,1,1,1,2
"ESS10e03_2",10,"3.2","02.11.2023",18107,"SI",1,0.8147055,0.14307077,0.11656054,0.00134827,2569,26655,1,2,1,2,2,1,3,2,2,2,2,3,1,1,2,3,2,2,2,1,2
"ESS10e03_2",10,"3.2","02.11.2023",18118,"SI",1,1.0220107,0.14307077,0.14621985,0.00134827,2570,26920,1,1,1,3,6,2,2,2,3,2,1,1,2,1,1,1,2,2,3,2,3
"ESS10e03_2",10,"3.2","02.11.2023",18129,"SI",1,0.8661757,0.14307077,0.12392443,0.00134827,2609,26891,2,2,2,2,4,2,5,3,3,2,2,4,5,3,3,2,2,5,5,3,2
"ESS10e03_2",10,"3.2","02.11.2023",18147,"SI",1,1.1774931,0.14307077,0.16846484,0.00134827,2588,26808,3,1,1,2,4,1,4,5,2,2,1,6,1,1,1,1,2,2,1,3,1
"ESS10e03_2",10,"3.2","02.11.2023",18151,"SI",1,0.88236105,0.14307077,0.12624007,0.00134827,2569,26730,3,4,3,1,4,1,2,4,1,1,2,2,2,1,3,1,3,4,1,3,5
"ESS10e03_2",10,"3.2","02.11.2023",18180,"SI",1,0.9690569,0.14307077,0.13864371,0.00134827,2589,26868,4,3,1,3,2,2,1,3,1,1,1,1,2,1,1,1,1,2,1,1,1
"ESS10e03_2",10,"3.2","02.11.2023",18184,"SI",1,1.1535496,0.14307077,0.16503923,0.00134827,2590,26821,2,2,9,2,3,2,2,3,2,2,2,9,2,2,2,2,2,2,9,2,2
"ESS10e03_2",10,"3.2","02.11.2023",18190,"SI",1,0.9662847,0.14307077,0.13824709,0.00134827,2589,26884,1,1,1,2,5,2,1,5,1,2,1,2,3,2,1,2,2,2,1,1,2
"ESS10e03_2",10,"3.2","02.11.2023",18219,"SI",1,0.88041943,0.14307077,0.12596229,0.00134827,2581,26656,2,2,5,3,3,2,2,5,2,2,2,2,5,2,2,2,5,2,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",18225,"SI",1,1.0143604,0.14307077,0.14512533,0.00134827,2588,26794,5,1,3,2,4,1,5,3,2,5,1,3,2,2,1,1,2,1,2,4,2
"ESS10e03_2",10,"3.2","02.11.2023",18239,"SI",1,1.1870998,0.14307077,0.16983928,0.00134827,2589,26802,2,8,2,5,4,2,2,8,2,5,4,8,2,2,2,1,3,8,2,8,8
"ESS10e03_2",10,"3.2","02.11.2023",18266,"SI",1,1.2394773,0.14307077,0.17733297,0.00134827,2584,26640,2,4,3,2,3,9,4,3,1,4,3,4,2,2,3,2,3,2,4,2,3
"ESS10e03_2",10,"3.2","02.11.2023",18278,"SI",1,0.9979507,0.14307077,0.14277756,0.00134827,2601,26831,2,1,2,2,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2
"ESS10e03_2",10,"3.2","02.11.2023",18286,"SI",1,1.0220107,0.14307077,0.14621985,0.00134827,2569,26781,3,1,2,2,6,2,2,5,1,1,1,2,2,1,1,1,5,3,2,2,1
"ESS10e03_2",10,"3.2","02.11.2023",18298,"SI",1,0.966045,0.14307077,0.1382128,0.00134827,2578,26723,1,2,1,1,3,2,3,1,2,1,1,3,1,1,1,1,2,1,2,1,2
"ESS10e03_2",10,"3.2","02.11.2023",18342,"SI",1,0.72974414,0.14307077,0.10440505,0.00134827,2566,26755,3,2,2,2,3,3,2,2,2,2,3,2,3,2,2,3,2,3,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",18359,"SI",1,0.83869106,0.14307077,0.119992174,0.00134827,2569,26646,5,2,2,5,5,2,3,5,2,3,2,3,5,2,2,2,2,5,2,3,3
"ESS10e03_2",10,"3.2","02.11.2023",18365,"SI",1,1.1774931,0.14307077,0.16846484,0.00134827,2590,26821,1,1,1,9,4,1,1,4,3,1,1,3,1,1,2,2,3,1,1,2,1
"ESS10e03_2",10,"3.2","02.11.2023",18371,"SI",1,1.2684001,0.14307077,0.18147098,0.00134827,2581,26635,2,2,2,2,5,2,2,3,1,1,1,3,3,1,1,2,2,2,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",18380,"SI",1,0.9979507,0.14307077,0.14277756,0.00134827,2589,26873,4,1,3,2,6,2,2,5,3,4,1,2,2,2,1,2,2,2,2,5,1
"ESS10e03_2",10,"3.2","02.11.2023",18394,"SI",1,1.0303482,0.14307077,0.1474127,0.00134827,2570,26920,2,3,3,5,3,1,3,6,3,3,2,2,5,1,3,2,3,2,2,4,2
"ESS10e03_2",10,"3.2","02.11.2023",18404,"SI",1,0.88041943,0.14307077,0.12596229,0.00134827,2606,26741,3,2,2,6,3,2,1,6,2,8,2,2,3,3,2,1,2,4,2,5,3
"ESS10e03_2",10,"3.2","02.11.2023",18408,"SI",1,0.72974414,0.14307077,0.10440505,0.00134827,2566,26851,1,1,2,1,1,1,1,5,1,1,1,1,4,2,1,3,1,1,2,2,1
"ESS10e03_2",10,"3.2","02.11.2023",18463,"SI",1,0.72974414,0.14307077,0.10440505,0.00134827,2575,26721,1,2,2,2,5,4,5,2,2,1,1,4,2,2,2,2,5,3,2,4,1
"ESS10e03_2",10,"3.2","02.11.2023",18482,"SI",1,1.0220107,0.14307077,0.14621985,0.00134827,2570,26758,1,2,3,6,4,1,3,6,4,2,1,2,1,1,5,3,6,1,1,1,1
"ESS10e03_2",10,"3.2","02.11.2023",18495,"SI",1,0.93864983,0.14307077,0.13429335,0.00134827,2590,26748,1,2,1,1,1,2,2,3,2,2,1,3,1,1,1,2,1,1,1,1,1
"ESS10e03_2",10,"3.2","02.11.2023",18498,"SI",1,1.0012287,0.14307077,0.14324656,0.00134827,2566,26755,2,1,2,1,5,2,1,5,3,1,2,2,2,2,2,2,1,2,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",18500,"SI",1,1.2526784,0.14307077,0.17922166,0.00134827,2588,26813,3,1,1,4,3,1,5,2,1,2,1,2,3,3,3,2,2,4,1,3,2
"ESS10e03_2",10,"3.2","02.11.2023",18508,"SI",1,0.8147055,0.14307077,0.11656054,0.00134827,2605,26694,1,2,1,1,3,4,2,2,2,1,1,5,1,1,2,3,3,2,2,1,2
"ESS10e03_2",10,"3.2","02.11.2023",18535,"SI",1,0.9690569,0.14307077,0.13864371,0.00134827,2592,26852,1,1,1,1,3,2,3,3,2,2,2,4,1,1,2,2,2,2,2,1,2
"ESS10e03_2",10,"3.2","02.11.2023",18545,"SI",1,1.0165982,0.14307077,0.14544548,0.00134827,2588,26664,2,2,1,1,3,1,3,2,3,1,2,5,2,2,1,1,3,1,1,2,3
"ESS10e03_2",10,"3.2","02.11.2023",18551,"SI",1,0.72974414,0.14307077,0.10440505,0.00134827,2608,26764,2,1,2,2,2,1,3,3,3,1,1,5,1,1,4,4,4,3,1,3,2
"ESS10e03_2",10,"3.2","02.11.2023",18569,"SI",1,1.0012287,0.14307077,0.14324656,0.00134827,2586,26753,2,1,2,3,3,1,2,3,1,2,2,2,2,2,2,1,1,3,1,2,2
"ESS10e03_2",10,"3.2","02.11.2023",18593,"SI",1,0.83869106,0.14307077,0.119992174,0.00134827,2580,26843,5,1,3,3,5,2,1,6,1,3,2,3,5,1,1,5,3,3,1,3,2
"ESS10e03_2",10,"3.2","02.11.2023",18606,"SI",1,0.9548233,0.14307077,0.1366073,0.00134827,2598,26746,2,2,2,3,3,2,3,5,2,2,8,5,2,2,2,2,3,4,2,3,2
"ESS10e03_2",10,"3.2","02.11.2023",18619,"SI",1,0.8661757,0.14307077,0.12392443,0.00134827,2570,26923,1,2,2,1,5,1,3,2,2,1,2,5,1,1,2,2,4,1,1,3,2
"ESS10e03_2",10,"3.2","02.11.2023",18624,"SI",1,0.84109724,0.14307077,0.12033643,0.00134827,2578,26875,1,1,1,1,5,1,2,2,1,2,2,3,1,1,1,1,1,2,1,1,1
"ESS10e03_2",10,"3.2","02.11.2023",18627,"SI",1,0.88236105,0.14307077,0.12624007,0.00134827,2572,26782,1,4,2,2,4,3,5,1,4,2,1,4,3,2,2,5,2,2,3,3,9
"ESS10e03_2",10,"3.2","02.11.2023",18630,"SI",1,1.4613675,0.14307077,0.20907897,0.00134827,2585,26829,2,2,2,2,3,1,3,2,1,2,1,2,2,1,2,1,2,2,1,2,1
"ESS10e03_2",10,"3.2","02.11.2023",18649,"SI",1,0.9548233,0.14307077,0.1366073,0.00134827,2604,26854,2,2,2,2,5,2,2,5,2,2,1,2,5,2,2,2,2,3,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",18650,"SI",1,0.9690569,0.14307077,0.13864371,0.00134827,2597,26742,1,1,1,2,3,1,1,3,2,2,2,1,2,2,3,2,4,3,1,3,2
"ESS10e03_2",10,"3.2","02.11.2023",18669,"SI",1,1.0143604,0.14307077,0.14512533,0.00134827,2599,26827,3,2,2,2,5,2,3,5,2,2,2,5,3,1,2,2,3,6,2,5,2
"ESS10e03_2",10,"3.2","02.11.2023",18694,"SI",1,0.9979507,0.14307077,0.14277756,0.00134827,2584,26801,3,2,2,3,6,2,3,6,2,3,2,2,5,2,2,2,3,2,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",18721,"SI",1,0.7464905,0.14307077,0.106800966,0.00134827,2581,26635,3,1,2,4,5,2,2,4,1,2,1,2,3,2,1,1,2,2,2,1,2
"ESS10e03_2",10,"3.2","02.11.2023",18730,"SI",1,0.9662847,0.14307077,0.13824709,0.00134827,2598,26746,2,2,2,2,3,2,2,2,3,1,2,2,1,2,2,2,2,3,5,2,2
"ESS10e03_2",10,"3.2","02.11.2023",18739,"SI",1,1.2394773,0.14307077,0.17733297,0.00134827,2585,26796,1,1,2,1,3,2,1,1,5,2,1,3,1,2,1,1,3,1,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",18749,"SI",1,0.83869106,0.14307077,0.119992174,0.00134827,2606,26917,2,1,2,1,5,1,2,2,2,1,2,3,2,2,3,2,3,2,2,3,2
"ESS10e03_2",10,"3.2","02.11.2023",18758,"SI",1,0.83869106,0.14307077,0.119992174,0.00134827,2575,26648,1,1,1,3,3,2,3,4,2,1,2,4,3,1,2,2,2,2,3,2,2
"ESS10e03_2",10,"3.2","02.11.2023",18772,"SI",1,1.4613675,0.14307077,0.20907897,0.00134827,2584,26729,1,1,1,2,4,2,3,2,1,2,1,2,1,1,1,1,2,4,1,2,2
"ESS10e03_2",10,"3.2","02.11.2023",18785,"SI",1,0.88236105,0.14307077,0.12624007,0.00134827,2569,26655,3,3,1,3,6,3,3,4,4,1,3,2,3,3,3,4,3,2,3,4,3
"ESS10e03_2",10,"3.2","02.11.2023",18788,"SI",1,0.9979507,0.14307077,0.14277756,0.00134827,2587,26893,2,2,2,1,4,2,2,3,2,2,4,2,2,1,1,1,2,3,1,2,2
"ESS10e03_2",10,"3.2","02.11.2023",18812,"SI",1,0.72974414,0.14307077,0.10440505,0.00134827,2574,26836,3,3,1,1,3,1,5,3,3,1,1,5,1,2,2,2,2,2,1,2,1
"ESS10e03_2",10,"3.2","02.11.2023",18827,"SI",1,0.84109724,0.14307077,0.12033643,0.00134827,2570,26654,1,5,2,3,5,2,2,5,2,2,1,6,3,2,1,1,2,3,2,2,6
"ESS10e03_2",10,"3.2","02.11.2023",18835,"SI",1,1.0220107,0.14307077,0.14621985,0.00134827,2595,26833,2,2,2,3,5,2,3,5,3,2,2,5,5,2,2,3,3,2,2,5,2
"ESS10e03_2",10,"3.2","02.11.2023",18837,"SI",1,0.7464905,0.14307077,0.106800966,0.00134827,2583,26900,2,1,1,1,3,1,1,5,1,1,1,3,1,1,1,1,2,2,1,1,3
"ESS10e03_2",10,"3.2","02.11.2023",18844,"SI",1,1.0012287,0.14307077,0.14324656,0.00134827,2576,26929,2,2,1,1,5,1,2,1,2,2,1,2,2,1,1,1,5,5,1,5,2
"ESS10e03_2",10,"3.2","02.11.2023",18863,"SI",1,0.84076303,0.14307077,0.12028861,0.00134827,2587,26893,3,2,1,1,4,1,3,3,3,2,1,4,1,1,3,3,2,9,2,1,2
"ESS10e03_2",10,"3.2","02.11.2023",18874,"SI",1,0.9662847,0.14307077,0.13824709,0.00134827,2593,26798,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"ESS10e03_2",10,"3.2","02.11.2023",18900,"SI",1,0.7464905,0.14307077,0.106800966,0.00134827,2577,26786,2,2,3,3,6,2,3,5,2,3,4,5,2,2,3,1,3,4,2,4,2
"ESS10e03_2",10,"3.2","02.11.2023",18901,"SI",1,0.8147055,0.14307077,0.11656054,0.00134827,2581,26757,1,1,1,1,3,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
"ESS10e03_2",10,"3.2","02.11.2023",18907,"SI",1,1.1774931,0.14307077,0.16846484,0.00134827,2585,26752,2,1,1,1,6,1,1,2,2,2,1,5,1,1,2,1,1,2,1,2,1
"ESS10e03_2",10,"3.2","02.11.2023",18919,"SI",1,1.0220107,0.14307077,0.14621985,0.00134827,2609,26697,2,1,1,2,4,1,6,2,6,5,1,6,2,2,2,2,3,2,1,3,3
"ESS10e03_2",10,"3.2","02.11.2023",18921,"SI",1,1.0143604,0.14307077,0.14512533,0.00134827,2593,26857,2,1,1,4,5,1,2,6,1,3,2,5,3,2,2,1,3,3,1,3,2
"ESS10e03_2",10,"3.2","02.11.2023",18951,"SI",1,1.1535496,0.14307077,0.16503923,0.00134827,2589,26811,2,2,2,2,5,2,5,5,2,1,3,5,2,2,2,2,5,5,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",18953,"SI",1,1.0303482,0.14307077,0.1474127,0.00134827,2605,26726,4,1,3,3,3,4,2,3,4,3,3,5,4,1,1,1,1,3,2,1,6
"ESS10e03_2",10,"3.2","02.11.2023",18963,"SI",1,0.88041943,0.14307077,0.12596229,0.00134827,2575,26763,3,2,2,2,4,2,3,5,5,4,2,2,3,3,3,2,2,2,2,2,3
"ESS10e03_2",10,"3.2","02.11.2023",18964,"SI",1,0.72974414,0.14307077,0.10440505,0.00134827,2571,26921,1,2,1,1,2,1,4,1,1,2,1,6,1,2,2,2,2,2,3,2,3
"ESS10e03_2",10,"3.2","02.11.2023",18979,"SI",1,0.88041943,0.14307077,0.12596229,0.00134827,2577,26786,5,1,4,3,5,2,1,4,1,2,2,5,2,1,1,2,2,2,1,2,2
"ESS10e03_2",10,"3.2","02.11.2023",18995,"SI",1,1.0012287,0.14307077,0.14324656,0.00134827,2609,26891,1,1,1,2,2,2,2,1,2,1,2,2,2,1,1,2,3,2,1,1,2
"ESS10e03_2",10,"3.2","02.11.2023",19007,"SI",1,0.88041943,0.14307077,0.12596229,0.00134827,2566,26847,2,2,2,2,2,2,2,2,4,2,2,2,3,2,2,3,4,2,3,2,2
"ESS10e03_2",10,"3.2","02.11.2023",19019,"SI",1,1.2394773,0.14307077,0.17733297,0.00134827,2584,26765,2,2,1,1,4,1,2,3,1,3,2,4,1,1,1,2,2,2,1,2,4
"ESS10e03_2",10,"3.2","02.11.2023",19029,"SI",1,0.9690569,0.14307077,0.13864371,0.00134827,2584,26806,4,1,1,1,4,1,4,6,1,3,2,2,1,1,1,1,3,2,2,2,1
"ESS10e03_2",10,"3.2","02.11.2023",19032,"SI",1,2.4663107,0.14307077,0.35285696,0.00134827,2585,26749,2,2,2,2,5,1,2,5,2,2,1,2,2,2,2,2,2,2,2,2,1
"ESS10e03_2",10,"3.2","02.11.2023",19046,"SI",1,2.1406438,0.14307077,0.30626357,0.00134827,2575,26763,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",19051,"SI",1,0.8661757,0.14307077,0.12392443,0.00134827,2569,26908,2,3,2,2,3,4,3,4,2,2,3,4,3,2,3,3,2,2,3,2,3
"ESS10e03_2",10,"3.2","02.11.2023",19057,"SI",1,0.72974414,0.14307077,0.10440505,0.00134827,2572,26897,2,3,1,2,4,1,4,4,5,3,2,3,1,2,1,1,2,1,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",19101,"SI",1,0.88041943,0.14307077,0.12596229,0.00134827,2572,26638,5,1,1,5,6,1,2,5,1,2,1,2,1,1,2,1,5,4,1,3,1
"ESS10e03_2",10,"3.2","02.11.2023",19111,"SI",1,1.0220107,0.14307077,0.14621985,0.00134827,2570,26927,2,1,1,2,5,3,3,2,4,2,2,4,2,2,2,3,3,5,3,4,2
"ESS10e03_2",10,"3.2","02.11.2023",19113,"SI",1,0.8661757,0.14307077,0.12392443,0.00134827,2565,26699,2,1,1,2,3,2,2,4,3,3,2,3,1,1,1,2,2,2,1,1,3
"ESS10e03_2",10,"3.2","02.11.2023",19139,"SI",1,1.0303482,0.14307077,0.1474127,0.00134827,2578,26788,3,2,3,4,6,1,1,5,1,2,2,4,2,1,1,2,3,3,1,3,3
"ESS10e03_2",10,"3.2","02.11.2023",19161,"SI",1,0.8661757,0.14307077,0.12392443,0.00134827,2565,26867,3,2,1,5,5,2,5,5,4,2,2,4,2,2,3,2,3,4,2,4,2
"ESS10e03_2",10,"3.2","02.11.2023",19165,"SI",1,0.83869106,0.14307077,0.119992174,0.00134827,2582,26789,3,2,2,3,5,2,3,4,2,2,2,5,3,2,2,2,3,3,2,3,2
"ESS10e03_2",10,"3.2","02.11.2023",19166,"SI",1,0.9690569,0.14307077,0.13864371,0.00134827,2591,26634,2,2,1,3,2,3,1,3,4,5,2,2,4,1,1,2,2,1,3,1,1
"ESS10e03_2",10,"3.2","02.11.2023",19219,"SI",1,1.2394773,0.14307077,0.17733297,0.00134827,2598,26825,2,1,1,1,5,1,3,1,4,1,1,1,2,1,1,2,1,1,2,1,1
"ESS10e03_2",10,"3.2","02.11.2023",19232,"SI",1,1.1130133,0.14307077,0.15923966,0.00134827,2589,26871,2,2,2,2,3,2,1,3,3,2,2,4,2,2,2,2,3,5,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",19233,"SI",1,0.9979507,0.14307077,0.14277756,0.00134827,2600,26899,1,1,1,1,5,4,5,3,5,1,1,6,3,1,2,3,5,2,1,2,1
"ESS10e03_2",10,"3.2","02.11.2023",19235,"SI",1,1.1774931,0.14307077,0.16846484,0.00134827,2590,26860,1,2,1,1,9,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1
"ESS10e03_2",10,"3.2","02.11.2023",19251,"SI",1,0.88236105,0.14307077,0.12624007,0.00134827,2570,26926,1,1,1,1,4,3,2,1,3,2,3,6,2,2,3,2,2,2,2,2,3
"ESS10e03_2",10,"3.2","02.11.2023",19266,"SI",1,0.88041943,0.14307077,0.12596229,0.00134827,2578,26751,3,2,4,4,3,1,2,5,2,2,2,5,2,2,2,2,2,2,1,2,2
"ESS10e03_2",10,"3.2","02.11.2023",19276,"SI",1,1.0012287,0.14307077,0.14324656,0.00134827,2575,26721,2,3,5,2,5,2,5,6,1,1,5,2,5,2,1,2,1,2,5,2,1
"ESS10e03_2",10,"3.2","02.11.2023",19285,"SI",1,1.2526784,0.14307077,0.17922166,0.00134827,2591,26842,2,2,1,2,5,1,2,3,2,2,1,2,1,1,2,1,2,1,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",19314,"SI",1,1.0012287,0.14307077,0.14324656,0.00134827,2596,26909,2,2,1,2,4,2,2,3,5,2,2,6,3,2,2,4,4,2,3,3,2
"ESS10e03_2",10,"3.2","02.11.2023",19315,"SI",1,1.1535496,0.14307077,0.16503923,0.00134827,2598,26864,2,2,2,3,4,2,3,4,3,2,2,3,3,2,2,2,3,3,5,3,3
"ESS10e03_2",10,"3.2","02.11.2023",19317,"SI",1,0.9662847,0.14307077,0.13824709,0.00134827,2590,26822,3,3,2,2,3,3,3,3,3,2,2,3,2,2,2,2,3,3,2,3,3
"ESS10e03_2",10,"3.2","02.11.2023",19332,"SI",1,0.9662847,0.14307077,0.13824709,0.00134827,2589,26873,1,2,2,5,6,2,6,5,3,2,2,2,2,2,3,1,6,3,2,2,2
"ESS10e03_2",10,"3.2","02.11.2023",19340,"SI",1,0.8661757,0.14307077,0.12392443,0.00134827,2581,26707,3,1,2,3,6,2,4,5,2,2,1,5,5,1,3,2,5,5,2,5,2
"ESS10e03_2",10,"3.2","02.11.2023",19356,"SI",1,0.966045,0.14307077,0.1382128,0.00134827,2578,26751,1,2,1,2,3,1,1,2,2,2,2,4,2,1,2,1,2,2,1,2,2
"ESS10e03_2",10,"3.2","02.11.2023",19363,"SI",1,1.4613675,0.14307077,0.20907897,0.00134827,2597,26819,1,2,1,1,6,1,1,5,1,1,1,1,1,1,2,1,1,1,1,1,1
"ESS10e03_2",10,"3.2","02.11.2023",19366,"SI",1,0.93864983,0.14307077,0.13429335,0.00134827,2587,26759,1,2,1,1,6,3,4,1,4,2,1,4,1,1,1,2,2,3,2,3,1
