"cntry","node1","node2","item1","item2","delta_R10_minus_R9","abs_delta","p_edge_raw","p_edge_holm_within_country","p_edge_holm_all_4200"
"NL","V15","V21","iplylfr","ipudrst",0.0148991286795548,0.0148991286795548,0.727272727272727,1,1
"NL","V1","V8","impdiff","ipadvnt",0.0132831466520555,0.0132831466520555,0.729270729270729,1,1
"NL","V7","V9","imptrad","ipbhprp",0.0143635672919341,0.0143635672919341,0.73026973026973,1,1
"NL","V6","V13","impsafe","ipgdtim",0.0113706668225324,0.0113706668225324,0.743256743256743,1,1
"NL","V2","V11","impenv","ipeqopt",0.0142184505516411,0.0142184505516411,0.755244755244755,1,1
"NL","V4","V15","impfun","iplylfr",-0.0135939188135199,0.0135939188135199,0.756243756243756,1,1
"NL","V8","V9","ipadvnt","ipbhprp",0.0192152251997686,0.0192152251997686,0.76023976023976,1,1
"NL","V5","V18","imprich","ipshabt",0.0105967187105697,0.0105967187105697,0.782217782217782,1,1
"NL","V6","V9","impsafe","ipbhprp",-0.0101747900730091,0.0101747900730091,0.788211788211788,1,1
"NL","V1","V13","impdiff","ipgdtim",-0.0323602282749437,0.0323602282749437,0.789210789210789,1,1
"NL","V7","V14","imptrad","iphlppl",-0.0127773829214997,0.0127773829214997,0.789210789210789,1,1
"NL","V3","V11","impfree","ipeqopt",-0.0191541444387934,0.0191541444387934,0.801198801198801,1,1
"NL","V3","V13","impfree","ipgdtim",0.00614888725277804,0.00614888725277804,0.858141858141858,1,1
"NL","V3","V10","impfree","ipcrtiv",-0.00730068342571989,0.00730068342571989,0.866133866133866,1,1
"NL","V2","V5","impenv","imprich",0.00550920442803132,0.00550920442803132,0.886113886113886,1,1
"NL","V6","V19","impsafe","ipstrgv",0.00566074761248389,0.00566074761248389,0.892107892107892,1,1
"NL","V10","V21","ipcrtiv","ipudrst",-0.00560510003373421,0.00560510003373421,0.892107892107892,1,1
"NL","V2","V6","impenv","impsafe",-0.00515863965031626,0.00515863965031626,0.909090909090909,1,1
"NL","V14","V15","iphlppl","iplylfr",-0.00146293955992888,0.00146293955992888,0.973026973026973,1,1
"NL","V9","V19","ipbhprp","ipstrgv",0.000878818444965263,0.000878818444965263,0.977022977022977,1,1
"NL","V4","V20","impfun","ipsuces",-0.000592071493806773,0.000592071493806773,0.984015984015984,1,1
"NL","V1","V2","impdiff","impenv",0,0,1,1,1
"NL","V2","V4","impenv","impfun",0,0,1,1,1
"NL","V3","V4","impfree","impfun",0,0,1,1,1
"NL","V1","V5","impdiff","imprich",0,0,1,1,1
"NL","V3","V5","impfree","imprich",0,0,1,1,1
"NL","V4","V5","impfun","imprich",0,0,1,1,1
"NL","V1","V6","impdiff","impsafe",0,0,1,1,1
"NL","V3","V6","impfree","impsafe",0,0,1,1,1
"NL","V4","V6","impfun","impsafe",0,0,1,1,1
"NL","V5","V6","imprich","impsafe",0,0,1,1,1
"NL","V1","V7","impdiff","imptrad",0,0,1,1,1
"NL","V2","V7","impenv","imptrad",0,0,1,1,1
"NL","V3","V7","impfree","imptrad",0,0,1,1,1
"NL","V4","V7","impfun","imptrad",0,0,1,1,1
"NL","V5","V7","imprich","imptrad",0,0,1,1,1
"NL","V2","V8","impenv","ipadvnt",0,0,1,1,1
"NL","V7","V8","imptrad","ipadvnt",0,0,1,1,1
"NL","V1","V9","impdiff","ipbhprp",0,0,1,1,1
"NL","V3","V9","impfree","ipbhprp",0,0,1,1,1
"NL","V4","V9","impfun","ipbhprp",0,0,1,1,1
"NL","V5","V9","imprich","ipbhprp",0,0,1,1,1
"NL","V4","V10","impfun","ipcrtiv",0,0,1,1,1
"NL","V5","V10","imprich","ipcrtiv",0,0,1,1,1
"NL","V6","V10","impsafe","ipcrtiv",0,0,1,1,1
"NL","V7","V10","imptrad","ipcrtiv",0,0,1,1,1
"NL","V9","V10","ipbhprp","ipcrtiv",0,0,1,1,1
"NL","V4","V11","impfun","ipeqopt",0,0,1,1,1
"NL","V5","V11","imprich","ipeqopt",0,0,1,1,1
"NL","V6","V11","impsafe","ipeqopt",0,0,1,1,1
"NL","V7","V11","imptrad","ipeqopt",0,0,1,1,1
"NL","V8","V11","ipadvnt","ipeqopt",0,0,1,1,1
"NL","V9","V11","ipbhprp","ipeqopt",0,0,1,1,1
"NL","V1","V12","impdiff","ipfrule",0,0,1,1,1
"NL","V2","V12","impenv","ipfrule",0,0,1,1,1
"NL","V3","V12","impfree","ipfrule",0,0,1,1,1
"NL","V4","V12","impfun","ipfrule",0,0,1,1,1
"NL","V5","V12","imprich","ipfrule",0,0,1,1,1
"NL","V6","V12","impsafe","ipfrule",0,0,1,1,1
"NL","V10","V12","ipcrtiv","ipfrule",0,0,1,1,1
"NL","V11","V12","ipeqopt","ipfrule",0,0,1,1,1
"NL","V2","V13","impenv","ipgdtim",0,0,1,1,1
"NL","V7","V13","imptrad","ipgdtim",0,0,1,1,1
"NL","V9","V13","ipbhprp","ipgdtim",0,0,1,1,1
"NL","V10","V13","ipcrtiv","ipgdtim",0,0,1,1,1
"NL","V11","V13","ipeqopt","ipgdtim",0,0,1,1,1
"NL","V12","V13","ipfrule","ipgdtim",0,0,1,1,1
"NL","V3","V14","impfree","iphlppl",0,0,1,1,1
"NL","V4","V14","impfun","iphlppl",0,0,1,1,1
"NL","V8","V14","ipadvnt","iphlppl",0,0,1,1,1
"NL","V9","V14","ipbhprp","iphlppl",0,0,1,1,1
"NL","V10","V14","ipcrtiv","iphlppl",0,0,1,1,1
"NL","V12","V14","ipfrule","iphlppl",0,0,1,1,1
"NL","V13","V14","ipgdtim","iphlppl",0,0,1,1,1
"NL","V1","V15","impdiff","iplylfr",0,0,1,1,1
"NL","V5","V15","imprich","iplylfr",0,0,1,1,1
"NL","V6","V15","impsafe","iplylfr",0,0,1,1,1
"NL","V7","V15","imptrad","iplylfr",0,0,1,1,1
"NL","V8","V15","ipadvnt","iplylfr",0,0,1,1,1
"NL","V9","V15","ipbhprp","iplylfr",0,0,1,1,1
"NL","V10","V15","ipcrtiv","iplylfr",0,0,1,1,1
"NL","V12","V15","ipfrule","iplylfr",0,0,1,1,1
"NL","V1","V16","impdiff","ipmodst",0,0,1,1,1
"NL","V2","V16","impenv","ipmodst",0,0,1,1,1
"NL","V4","V16","impfun","ipmodst",0,0,1,1,1
"NL","V8","V16","ipadvnt","ipmodst",0,0,1,1,1
"NL","V10","V16","ipcrtiv","ipmodst",0,0,1,1,1
"NL","V11","V16","ipeqopt","ipmodst",0,0,1,1,1
"NL","V13","V16","ipgdtim","ipmodst",0,0,1,1,1
"NL","V15","V16","iplylfr","ipmodst",0,0,1,1,1
"NL","V1","V17","impdiff","iprspot",0,0,1,1,1
"NL","V2","V17","impenv","iprspot",0,0,1,1,1
"NL","V3","V17","impfree","iprspot",0,0,1,1,1
"NL","V7","V17","imptrad","iprspot",0,0,1,1,1
"NL","V10","V17","ipcrtiv","iprspot",0,0,1,1,1
"NL","V11","V17","ipeqopt","iprspot",0,0,1,1,1
"NL","V14","V17","iphlppl","iprspot",0,0,1,1,1
"NL","V15","V17","iplylfr","iprspot",0,0,1,1,1
"NL","V16","V17","ipmodst","iprspot",0,0,1,1,1
"NL","V1","V18","impdiff","ipshabt",0,0,1,1,1
"NL","V2","V18","impenv","ipshabt",0,0,1,1,1
"NL","V3","V18","impfree","ipshabt",0,0,1,1,1
"NL","V4","V18","impfun","ipshabt",0,0,1,1,1
"NL","V7","V18","imptrad","ipshabt",0,0,1,1,1
"NL","V8","V18","ipadvnt","ipshabt",0,0,1,1,1
"NL","V9","V18","ipbhprp","ipshabt",0,0,1,1,1
"NL","V11","V18","ipeqopt","ipshabt",0,0,1,1,1
"NL","V12","V18","ipfrule","ipshabt",0,0,1,1,1
"NL","V15","V18","iplylfr","ipshabt",0,0,1,1,1
"NL","V16","V18","ipmodst","ipshabt",0,0,1,1,1
"NL","V1","V19","impdiff","ipstrgv",0,0,1,1,1
"NL","V3","V19","impfree","ipstrgv",0,0,1,1,1
"NL","V5","V19","imprich","ipstrgv",0,0,1,1,1
"NL","V8","V19","ipadvnt","ipstrgv",0,0,1,1,1
"NL","V10","V19","ipcrtiv","ipstrgv",0,0,1,1,1
"NL","V14","V19","iphlppl","ipstrgv",0,0,1,1,1
"NL","V18","V19","ipshabt","ipstrgv",0,0,1,1,1
"NL","V2","V20","impenv","ipsuces",0,0,1,1,1
"NL","V3","V20","impfree","ipsuces",0,0,1,1,1
"NL","V6","V20","impsafe","ipsuces",0,0,1,1,1
"NL","V7","V20","imptrad","ipsuces",0,0,1,1,1
"NL","V9","V20","ipbhprp","ipsuces",0,0,1,1,1
"NL","V11","V20","ipeqopt","ipsuces",0,0,1,1,1
"NL","V12","V20","ipfrule","ipsuces",0,0,1,1,1
"NL","V13","V20","ipgdtim","ipsuces",0,0,1,1,1
"NL","V14","V20","iphlppl","ipsuces",0,0,1,1,1
"NL","V15","V20","iplylfr","ipsuces",0,0,1,1,1
"NL","V16","V20","ipmodst","ipsuces",0,0,1,1,1
"NL","V4","V21","impfun","ipudrst",0,0,1,1,1
"NL","V6","V21","impsafe","ipudrst",0,0,1,1,1
"NL","V7","V21","imptrad","ipudrst",0,0,1,1,1
"NL","V8","V21","ipadvnt","ipudrst",0,0,1,1,1
"NL","V12","V21","ipfrule","ipudrst",0,0,1,1,1
"NL","V13","V21","ipgdtim","ipudrst",0,0,1,1,1
"NL","V17","V21","iprspot","ipudrst",0,0,1,1,1
"NL","V18","V21","ipshabt","ipudrst",0,0,1,1,1
"NL","V19","V21","ipstrgv","ipudrst",0,0,1,1,1
"NL","V20","V21","ipsuces","ipudrst",0,0,1,1,1
"NO","V12","V15","ipfrule","iplylfr",0.0405964176605169,0.0405964176605169,0.000999000999000999,0.20979020979021,1
"NO","V12","V19","ipfrule","ipstrgv",0.11081818337285,0.11081818337285,0.002997002997003,0.626373626373626,1
"NO","V17","V20","iprspot","ipsuces",0.108884585557899,0.108884585557899,0.00999000999000999,1,1
"NO","V19","V20","ipstrgv","ipsuces",-0.0922870762681374,0.0922870762681374,0.012987012987013,1,1
"NO","V4","V20","impfun","ipsuces",-0.0580450790994773,0.0580450790994773,0.015984015984016,1,1
"NO","V13","V17","ipgdtim","iprspot",-0.0542288008169286,0.0542288008169286,0.016983016983017,1,1
"NO","V11","V15","ipeqopt","iplylfr",0.074919000880197,0.074919000880197,0.023976023976024,1,1
"NO","V11","V19","ipeqopt","ipstrgv",0.0866838866330338,0.0866838866330338,0.023976023976024,1,1
"NO","V5","V20","imprich","ipsuces",0.0751613115061908,0.0751613115061908,0.02997002997003,1,1
"NO","V3","V11","impfree","ipeqopt",0.0278945732135537,0.0278945732135537,0.033966033966034,1,1
"NO","V1","V15","impdiff","iplylfr",0.0268971595447772,0.0268971595447772,0.036963036963037,1,1
"NO","V3","V13","impfree","ipgdtim",-0.0973520764548518,0.0973520764548518,0.037962037962038,1,1
"NO","V7","V17","imptrad","iprspot",-0.0966848892642246,0.0966848892642246,0.03996003996004,1,1
"NO","V7","V14","imptrad","iphlppl",-0.0752936698476886,0.0752936698476886,0.0599400599400599,1,1
"NO","V10","V18","ipcrtiv","ipshabt",0.0595424119304216,0.0595424119304216,0.0629370629370629,1,1
"NO","V4","V13","impfun","ipgdtim",0.0667061372722547,0.0667061372722547,0.0759240759240759,1,1
"NO","V8","V18","ipadvnt","ipshabt",-0.0857530195605325,0.0857530195605325,0.0809190809190809,1,1
"NO","V1","V20","impdiff","ipsuces",-0.0306321233732954,0.0306321233732954,0.0869130869130869,1,1
"NO","V6","V7","impsafe","imptrad",-0.0713522678405762,0.0713522678405762,0.0879120879120879,1,1
"NO","V15","V21","iplylfr","ipudrst",0.0648647202527065,0.0648647202527065,0.130869130869131,1,1
"NO","V5","V17","imprich","iprspot",-0.0500444332876692,0.0500444332876692,0.145854145854146,1,1
"NO","V7","V15","imptrad","iplylfr",0.0576375084407089,0.0576375084407089,0.175824175824176,1,1
"NO","V2","V7","impenv","imptrad",-0.041893754989693,0.041893754989693,0.212787212787213,1,1
"NO","V6","V17","impsafe","iprspot",-0.0352351652814969,0.0352351652814969,0.212787212787213,1,1
"NO","V3","V20","impfree","ipsuces",-0.0261489648249875,0.0261489648249875,0.214785214785215,1,1
"NO","V16","V19","ipmodst","ipstrgv",0.0148739701197665,0.0148739701197665,0.221778221778222,1,1
"NO","V14","V20","iphlppl","ipsuces",0.0548583475758362,0.0548583475758362,0.242757242757243,1,1
"NO","V11","V14","ipeqopt","iphlppl",-0.0443880346940035,0.0443880346940035,0.253746253746254,1,1
"NO","V8","V20","ipadvnt","ipsuces",0.0619001726703859,0.0619001726703859,0.254745254745255,1,1
"NO","V1","V13","impdiff","ipgdtim",-0.046672966213787,0.046672966213787,0.256743256743257,1,1
"NO","V5","V6","imprich","impsafe",-0.0552418327829596,0.0552418327829596,0.27972027972028,1,1
"NO","V9","V17","ipbhprp","iprspot",-0.0409467747872472,0.0409467747872472,0.281718281718282,1,1
"NO","V8","V10","ipadvnt","ipcrtiv",-0.0476275244632354,0.0476275244632354,0.285714285714286,1,1
"NO","V1","V14","impdiff","iphlppl",-0.038545196086025,0.038545196086025,0.28971028971029,1,1
"NO","V9","V15","ipbhprp","iplylfr",-0.0630494119260553,0.0630494119260553,0.290709290709291,1,1
"NO","V10","V21","ipcrtiv","ipudrst",0.0433714431879691,0.0433714431879691,0.307692307692308,1,1
"NO","V14","V16","iphlppl","ipmodst",-0.0231719774592609,0.0231719774592609,0.333666333666334,1,1
"NO","V6","V9","impsafe","ipbhprp",-0.0390560245131988,0.0390560245131988,0.345654345654346,1,1
"NO","V18","V20","ipshabt","ipsuces",-0.0360816343812461,0.0360816343812461,0.347652347652348,1,1
"NO","V5","V13","imprich","ipgdtim",-0.0363122018395091,0.0363122018395091,0.348651348651349,1,1
"NO","V7","V8","imptrad","ipadvnt",0.0486382619102362,0.0486382619102362,0.35964035964036,1,1
"NO","V5","V10","imprich","ipcrtiv",0.0614270986774416,0.0614270986774416,0.361638361638362,1,1
"NO","V3","V15","impfree","iplylfr",0.0211668577466892,0.0211668577466892,0.394605394605395,1,1
"NO","V7","V9","imptrad","ipbhprp",-0.055044027418008,0.055044027418008,0.423576423576424,1,1
"NO","V16","V18","ipmodst","ipshabt",-0.0470528781124099,0.0470528781124099,0.433566433566434,1,1
"NO","V3","V10","impfree","ipcrtiv",-0.0333677252116227,0.0333677252116227,0.438561438561439,1,1
"NO","V15","V17","iplylfr","iprspot",-0.0497705968755833,0.0497705968755833,0.441558441558442,1,1
"NO","V8","V21","ipadvnt","ipudrst",-0.0363175186270924,0.0363175186270924,0.442557442557443,1,1
"NO","V6","V16","impsafe","ipmodst",-0.0314005246819993,0.0314005246819993,0.454545454545455,1,1
"NO","V1","V10","impdiff","ipcrtiv",0.0287485121094837,0.0287485121094837,0.467532467532468,1,1
"NO","V14","V19","iphlppl","ipstrgv",0.0334202220429651,0.0334202220429651,0.482517482517482,1,1
"NO","V6","V13","impsafe","ipgdtim",-0.0477012194137515,0.0477012194137515,0.49050949050949,1,1
"NO","V12","V21","ipfrule","ipudrst",-0.0456138207926946,0.0456138207926946,0.513486513486514,1,1
"NO","V9","V19","ipbhprp","ipstrgv",-0.0285579160319287,0.0285579160319287,0.514485514485514,1,1
"NO","V9","V12","ipbhprp","ipfrule",-0.0248479380344279,0.0248479380344279,0.531468531468531,1,1
"NO","V13","V15","ipgdtim","iplylfr",-0.0429943322672864,0.0429943322672864,0.53946053946054,1,1
"NO","V17","V18","iprspot","ipshabt",-0.0260429325655927,0.0260429325655927,0.552447552447552,1,1
"NO","V12","V16","ipfrule","ipmodst",-0.0227187105945698,0.0227187105945698,0.555444555444555,1,1
"NO","V11","V21","ipeqopt","ipudrst",-0.024935072149026,0.024935072149026,0.556443556443556,1,1
"NO","V7","V12","imptrad","ipfrule",0.0249238976495885,0.0249238976495885,0.566433566433566,1,1
"NO","V6","V12","impsafe","ipfrule",0.0221827379300587,0.0221827379300587,0.57042957042957,1,1
"NO","V14","V15","iphlppl","iplylfr",0.0224586126389896,0.0224586126389896,0.589410589410589,1,1
"NO","V10","V11","ipcrtiv","ipeqopt",0.0223243320176981,0.0223243320176981,0.596403596403596,1,1
"NO","V3","V6","impfree","impsafe",0.0272610233485621,0.0272610233485621,0.618381618381618,1,1
"NO","V4","V8","impfun","ipadvnt",-0.0190863142350389,0.0190863142350389,0.624375624375624,1,1
"NO","V4","V7","impfun","imptrad",-0.0267508651300656,0.0267508651300656,0.627372627372627,1,1
"NO","V13","V18","ipgdtim","ipshabt",0.0360553907171052,0.0360553907171052,0.632367632367632,1,1
"NO","V6","V18","impsafe","ipshabt",-0.0366010250484879,0.0366010250484879,0.634365634365634,1,1
"NO","V1","V4","impdiff","impfun",-0.0207169909562681,0.0207169909562681,0.638361638361638,1,1
"NO","V16","V21","ipmodst","ipudrst",0.0318220944182893,0.0318220944182893,0.638361638361638,1,1
"NO","V2","V14","impenv","iphlppl",0.0212029001917162,0.0212029001917162,0.641358641358641,1,1
"NO","V2","V11","impenv","ipeqopt",0.019174134781591,0.019174134781591,0.65034965034965,1,1
"NO","V2","V19","impenv","ipstrgv",0.0221000728930058,0.0221000728930058,0.687312687312687,1,1
"NO","V4","V14","impfun","iphlppl",-0.0157032417928467,0.0157032417928467,0.688311688311688,1,1
"NO","V6","V14","impsafe","iphlppl",-0.0285298030069919,0.0285298030069919,0.694305694305694,1,1
"NO","V9","V16","ipbhprp","ipmodst",-0.0157625052308595,0.0157625052308595,0.694305694305694,1,1
"NO","V3","V8","impfree","ipadvnt",-0.01558595738914,0.01558595738914,0.695304695304695,1,1
"NO","V6","V19","impsafe","ipstrgv",0.0137739390701421,0.0137739390701421,0.718281718281718,1,1
"NO","V6","V8","impsafe","ipadvnt",0.0170467994870552,0.0170467994870552,0.745254745254745,1,1
"NO","V1","V8","impdiff","ipadvnt",0.0112153931262259,0.0112153931262259,0.756243756243756,1,1
"NO","V8","V13","ipadvnt","ipgdtim",0.0106081065406152,0.0106081065406152,0.818181818181818,1,1
"NO","V15","V19","iplylfr","ipstrgv",-0.00803131664736974,0.00803131664736974,0.824175824175824,1,1
"NO","V5","V18","imprich","ipshabt",0.00667911437638755,0.00667911437638755,0.849150849150849,1,1
"NO","V5","V8","imprich","ipadvnt",-0.00602684697966624,0.00602684697966624,0.881118881118881,1,1
"NO","V4","V15","impfun","iplylfr",0.00608079138340236,0.00608079138340236,0.885114885114885,1,1
"NO","V7","V19","imptrad","ipstrgv",-0.00597898822483205,0.00597898822483205,0.899100899100899,1,1
"NO","V12","V17","ipfrule","iprspot",0.00538746320662607,0.00538746320662607,0.9000999000999,1,1
"NO","V2","V21","impenv","ipudrst",-0.00337307767583184,0.00337307767583184,0.936063936063936,1,1
"NO","V8","V12","ipadvnt","ipfrule",-0.00366206517600128,0.00366206517600128,0.948051948051948,1,1
"NO","V14","V21","iphlppl","ipudrst",0.0020924590629017,0.0020924590629017,0.963036963036963,1,1
"NO","V1","V21","impdiff","ipudrst",0.00182765589407785,0.00182765589407785,0.966033966033966,1,1
"NO","V2","V5","impenv","imprich",-0.000789365830573652,0.000789365830573652,0.987012987012987,1,1
"NO","V1","V2","impdiff","impenv",0,0,1,1,1
"NO","V1","V3","impdiff","impfree",0,0,1,1,1
"NO","V2","V3","impenv","impfree",0,0,1,1,1
"NO","V2","V4","impenv","impfun",0,0,1,1,1
"NO","V3","V4","impfree","impfun",0,0,1,1,1
"NO","V1","V5","impdiff","imprich",0,0,1,1,1
"NO","V3","V5","impfree","imprich",0,0,1,1,1
"NO","V4","V5","impfun","imprich",0,0,1,1,1
"NO","V1","V6","impdiff","impsafe",0,0,1,1,1
"NO","V2","V6","impenv","impsafe",0,0,1,1,1
"NO","V4","V6","impfun","impsafe",0,0,1,1,1
"NO","V1","V7","impdiff","imptrad",0,0,1,1,1
"NO","V3","V7","impfree","imptrad",0,0,1,1,1
"NO","V5","V7","imprich","imptrad",0,0,1,1,1
"NO","V2","V8","impenv","ipadvnt",0,0,1,1,1
"NO","V1","V9","impdiff","ipbhprp",0,0,1,1,1
"NO","V2","V9","impenv","ipbhprp",0,0,1,1,1
"NO","V3","V9","impfree","ipbhprp",0,0,1,1,1
"NO","V4","V9","impfun","ipbhprp",0,0,1,1,1
"NO","V5","V9","imprich","ipbhprp",0,0,1,1,1
"NO","V8","V9","ipadvnt","ipbhprp",0,0,1,1,1
"NO","V2","V10","impenv","ipcrtiv",0,0,1,1,1
"NO","V4","V10","impfun","ipcrtiv",0,0,1,1,1
"NO","V6","V10","impsafe","ipcrtiv",0,0,1,1,1
"NO","V7","V10","imptrad","ipcrtiv",0,0,1,1,1
"NO","V9","V10","ipbhprp","ipcrtiv",0,0,1,1,1
"NO","V1","V11","impdiff","ipeqopt",0,0,1,1,1
"NO","V4","V11","impfun","ipeqopt",0,0,1,1,1
"NO","V5","V11","imprich","ipeqopt",0,0,1,1,1
"NO","V6","V11","impsafe","ipeqopt",0,0,1,1,1
"NO","V7","V11","imptrad","ipeqopt",0,0,1,1,1
"NO","V8","V11","ipadvnt","ipeqopt",0,0,1,1,1
"NO","V9","V11","ipbhprp","ipeqopt",0,0,1,1,1
"NO","V1","V12","impdiff","ipfrule",0,0,1,1,1
"NO","V2","V12","impenv","ipfrule",0,0,1,1,1
"NO","V3","V12","impfree","ipfrule",0,0,1,1,1
"NO","V4","V12","impfun","ipfrule",0,0,1,1,1
"NO","V5","V12","imprich","ipfrule",0,0,1,1,1
"NO","V10","V12","ipcrtiv","ipfrule",0,0,1,1,1
"NO","V11","V12","ipeqopt","ipfrule",0,0,1,1,1
"NO","V2","V13","impenv","ipgdtim",0,0,1,1,1
"NO","V7","V13","imptrad","ipgdtim",0,0,1,1,1
"NO","V9","V13","ipbhprp","ipgdtim",0,0,1,1,1
"NO","V10","V13","ipcrtiv","ipgdtim",0,0,1,1,1
"NO","V11","V13","ipeqopt","ipgdtim",0,0,1,1,1
"NO","V12","V13","ipfrule","ipgdtim",0,0,1,1,1
"NO","V3","V14","impfree","iphlppl",0,0,1,1,1
"NO","V5","V14","imprich","iphlppl",0,0,1,1,1
"NO","V8","V14","ipadvnt","iphlppl",0,0,1,1,1
"NO","V9","V14","ipbhprp","iphlppl",0,0,1,1,1
"NO","V10","V14","ipcrtiv","iphlppl",0,0,1,1,1
"NO","V12","V14","ipfrule","iphlppl",0,0,1,1,1
"NO","V13","V14","ipgdtim","iphlppl",0,0,1,1,1
"NO","V2","V15","impenv","iplylfr",0,0,1,1,1
"NO","V5","V15","imprich","iplylfr",0,0,1,1,1
"NO","V6","V15","impsafe","iplylfr",0,0,1,1,1
"NO","V8","V15","ipadvnt","iplylfr",0,0,1,1,1
"NO","V10","V15","ipcrtiv","iplylfr",0,0,1,1,1
"NO","V1","V16","impdiff","ipmodst",0,0,1,1,1
"NO","V2","V16","impenv","ipmodst",0,0,1,1,1
"NO","V3","V16","impfree","ipmodst",0,0,1,1,1
"NO","V4","V16","impfun","ipmodst",0,0,1,1,1
"NO","V5","V16","imprich","ipmodst",0,0,1,1,1
"NO","V7","V16","imptrad","ipmodst",0,0,1,1,1
"NO","V8","V16","ipadvnt","ipmodst",0,0,1,1,1
"NO","V10","V16","ipcrtiv","ipmodst",0,0,1,1,1
"NO","V11","V16","ipeqopt","ipmodst",0,0,1,1,1
"NO","V13","V16","ipgdtim","ipmodst",0,0,1,1,1
"NO","V15","V16","iplylfr","ipmodst",0,0,1,1,1
"NO","V1","V17","impdiff","iprspot",0,0,1,1,1
"NO","V2","V17","impenv","iprspot",0,0,1,1,1
"NO","V3","V17","impfree","iprspot",0,0,1,1,1
"NO","V4","V17","impfun","iprspot",0,0,1,1,1
"NO","V8","V17","ipadvnt","iprspot",0,0,1,1,1
"NO","V10","V17","ipcrtiv","iprspot",0,0,1,1,1
"NO","V11","V17","ipeqopt","iprspot",0,0,1,1,1
"NO","V14","V17","iphlppl","iprspot",0,0,1,1,1
"NO","V16","V17","ipmodst","iprspot",0,0,1,1,1
"NO","V1","V18","impdiff","ipshabt",0,0,1,1,1
"NO","V2","V18","impenv","ipshabt",0,0,1,1,1
"NO","V3","V18","impfree","ipshabt",0,0,1,1,1
"NO","V4","V18","impfun","ipshabt",0,0,1,1,1
"NO","V7","V18","imptrad","ipshabt",0,0,1,1,1
"NO","V9","V18","ipbhprp","ipshabt",0,0,1,1,1
"NO","V11","V18","ipeqopt","ipshabt",0,0,1,1,1
"NO","V12","V18","ipfrule","ipshabt",0,0,1,1,1
"NO","V14","V18","iphlppl","ipshabt",0,0,1,1,1
"NO","V15","V18","iplylfr","ipshabt",0,0,1,1,1
"NO","V1","V19","impdiff","ipstrgv",0,0,1,1,1
"NO","V3","V19","impfree","ipstrgv",0,0,1,1,1
"NO","V4","V19","impfun","ipstrgv",0,0,1,1,1
"NO","V5","V19","imprich","ipstrgv",0,0,1,1,1
"NO","V8","V19","ipadvnt","ipstrgv",0,0,1,1,1
"NO","V10","V19","ipcrtiv","ipstrgv",0,0,1,1,1
"NO","V13","V19","ipgdtim","ipstrgv",0,0,1,1,1
"NO","V17","V19","iprspot","ipstrgv",0,0,1,1,1
"NO","V18","V19","ipshabt","ipstrgv",0,0,1,1,1
"NO","V2","V20","impenv","ipsuces",0,0,1,1,1
"NO","V6","V20","impsafe","ipsuces",0,0,1,1,1
"NO","V7","V20","imptrad","ipsuces",0,0,1,1,1
"NO","V9","V20","ipbhprp","ipsuces",0,0,1,1,1
"NO","V10","V20","ipcrtiv","ipsuces",0,0,1,1,1
"NO","V11","V20","ipeqopt","ipsuces",0,0,1,1,1
"NO","V12","V20","ipfrule","ipsuces",0,0,1,1,1
"NO","V13","V20","ipgdtim","ipsuces",0,0,1,1,1
"NO","V15","V20","iplylfr","ipsuces",0,0,1,1,1
"NO","V16","V20","ipmodst","ipsuces",0,0,1,1,1
"NO","V3","V21","impfree","ipudrst",0,0,1,1,1
"NO","V4","V21","impfun","ipudrst",0,0,1,1,1
"NO","V5","V21","imprich","ipudrst",0,0,1,1,1
"NO","V6","V21","impsafe","ipudrst",0,0,1,1,1
"NO","V7","V21","imptrad","ipudrst",0,0,1,1,1
"NO","V9","V21","ipbhprp","ipudrst",0,0,1,1,1
"NO","V13","V21","ipgdtim","ipudrst",0,0,1,1,1
"NO","V17","V21","iprspot","ipudrst",0,0,1,1,1
"NO","V18","V21","ipshabt","ipudrst",0,0,1,1,1
"NO","V19","V21","ipstrgv","ipudrst",0,0,1,1,1
"NO","V20","V21","ipsuces","ipudrst",0,0,1,1,1
"PT","V16","V17","ipmodst","iprspot",0.0384185382037841,0.0384185382037841,0.000999000999000999,0.20979020979021,1
"PT","V5","V19","imprich","ipstrgv",0.0493852062610578,0.0493852062610578,0.002997002997003,0.626373626373626,1
"PT","V7","V16","imptrad","ipmodst",0.130746669528081,0.130746669528081,0.003996003996004,0.831168831168831,1
"PT","V18","V20","ipshabt","ipsuces",-0.115652813996157,0.115652813996157,0.00599400599400599,1,1
"PT","V13","V16","ipgdtim","ipmodst",-0.0459700906962953,0.0459700906962953,0.010989010989011,1,1
"PT","V6","V19","impsafe","ipstrgv",0.112460499115299,0.112460499115299,0.010989010989011,1,1
"PT","V7","V14","imptrad","iphlppl",-0.0609475477986807,0.0609475477986807,0.012987012987013,1,1
"PT","V5","V13","imprich","ipgdtim",0.0809766692381247,0.0809766692381247,0.013986013986014,1,1
"PT","V9","V17","ipbhprp","iprspot",-0.105085686816518,0.105085686816518,0.014985014985015,1,1
"PT","V10","V18","ipcrtiv","ipshabt",0.109505074284803,0.109505074284803,0.016983016983017,1,1
"PT","V12","V16","ipfrule","ipmodst",-0.0437854700735072,0.0437854700735072,0.024975024975025,1,1
"PT","V16","V20","ipmodst","ipsuces",-0.0398475156750971,0.0398475156750971,0.028971028971029,1,1
